Año,Mes,Provincia origen,Provincia destino,Servicios,Pasajeros,Asientos
2019,8,La Pampa,Santa Cruz,32,60,1864
2019,8,Río Negro,Chubut,633,7161,32049
2019,8,Salta,Chubut,34,129,1971
2019,8,Salta,Río Negro,49,116,2854
2019,8,Salta,Santa Cruz,35,129,2030
2019,8,Salta,Tucumán,1214,15971,66856
2019,8,Santiago del Estero,Córdoba,815,12606,44096
2019,8,Santiago del Estero,Río Negro,61,161,3390
2019,8,Santiago del Estero,Chubut,29,73,1701
2019,8,Tucumán,Chubut,34,78,1995
2019,8,Tucumán,Córdoba,656,4912,34781
2019,8,Tucumán,La Pampa,45,77,2425
2019,8,Tucumán,Santa Cruz,24,46,1398
2019,8,Tucumán,Santiago del Estero,1817,28389,102147
2019,8,Neuquén,Río Negro,1424,14245,71095
2019,8,Neuquén,Córdoba,99,546,5142
2019,8,Neuquén,Santiago del Estero,44,112,2376
2019,8,Río Negro,La Pampa,448,1569,22493
2019,8,Río Negro,Neuquén,1293,13962,64309
2019,8,Santiago del Estero,Jujuy,248,644,13915
2019,8,Tucumán,Jujuy,703,6689,39177
2019,8,Tucumán,Catamarca,836,8277,47270
2019,8,Tucumán,Tucumán,651,6920,38562
2019,8,Buenos Aires,Chaco,1162,6592,64529
