Año;Día;Mes;Localidad origen;Provincia origen;Localidad destino;Provincia destino;Servicios;Pasajeros;Asientos;Tipo
2019;28;4;Otros destinos;San Juan;Maipú;Mendoza;1;32;62;SERVICIOS DE TURISMO
2019;28;4;Otros destinos;Tucumán;Mendoza;Mendoza;1;59;62;SERVICIOS DE TURISMO
2019;28;4;Puerto Rico;Misiones;Guaymallén;Mendoza;1;46;58;SERVICIOS DE TURISMO
2019;28;4;Rosario;Santa Fe;Mendoza;Mendoza;1;39;47;SERVICIOS DE TURISMO
2019;28;4;Río Cuarto;Córdoba;Mendoza;Mendoza;1;58;60;SERVICIOS DE TURISMO
2019;28;4;San Juan;San Juan;Mendoza;Mendoza;4;170;218;SERVICIOS DE TURISMO
2019;28;4;San Juan;San Juan;Otros destinos;Mendoza;2;79;116;SERVICIOS DE TURISMO
2019;28;4;San Luis;San Luis;Guaymallén;Mendoza;1;22;23;SERVICIOS DE TURISMO
2019;28;4;San Luis;San Luis;Mendoza;Mendoza;1;13;19;SERVICIOS DE TURISMO
2019;28;4;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;1;8;60;SERVICIOS DE TURISMO
2019;29;4;Bahía Blanca;Buenos Aires;Mendoza;Mendoza;1;60;60;SERVICIOS DE TURISMO
2019;29;4;Berazategui;Buenos Aires;San Rafael;Mendoza;1;41;41;SERVICIOS DE TURISMO
2019;29;4;Catriel;Río Negro;Otros destinos;Mendoza;1;14;19;SERVICIOS DE TURISMO
2019;29;4;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Mendoza;Mendoza;4;235;248;SERVICIOS DE TURISMO
2019;29;4;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;San Rafael;Mendoza;1;54;60;SERVICIOS DE TURISMO
2019;29;4;Córdoba;Córdoba;Mendoza;Mendoza;1;52;58;SERVICIOS DE TURISMO
2019;29;4;Córdoba;Córdoba;San Rafael;Mendoza;1;33;60;SERVICIOS DE TURISMO
2019;29;4;Otros destinos;San Juan;Godoy Cruz;Mendoza;1;20;23;SERVICIOS DE TURISMO
2019;29;4;Puerto Rico;Misiones;Mendoza;Mendoza;1;14;19;SERVICIOS DE TURISMO
2019;29;4;Rosario;Santa Fe;Mendoza;Mendoza;1;16;62;SERVICIOS DE TURISMO
2019;29;4;Río Cuarto;Córdoba;Mendoza;Mendoza;2;108;118;SERVICIOS DE TURISMO
2019;29;4;Río Tercero;Córdoba;Mendoza;Mendoza;1;19;19;SERVICIOS DE TURISMO
2019;29;4;Salta;Salta;Mendoza;Mendoza;1;46;56;SERVICIOS DE TURISMO
2019;29;4;San Luis;San Luis;Otros destinos;Mendoza;1;44;58;SERVICIOS DE TURISMO
2019;29;4;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;3;63;149;SERVICIOS DE TURISMO
2019;29;4;Santa Fe;Santa Fe;San Rafael;Mendoza;1;59;60;SERVICIOS DE TURISMO
2019;29;4;Venado Tuerto;Santa Fe;Mendoza;Mendoza;1;43;60;SERVICIOS DE TURISMO
2019;29;4;Villa Mercedes;San Luis;Mendoza;Mendoza;1;23;23;SERVICIOS DE TURISMO
2019;30;4;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Mendoza;Mendoza;1;26;37;SERVICIOS DE TURISMO
2019;30;4;La Quiaca;Jujuy;Mendoza;Mendoza;1;12;62;SERVICIOS DE TURISMO
2019;30;4;Llavallol;Buenos Aires;San Rafael;Mendoza;2;94;107;SERVICIOS DE TURISMO
2019;30;4;Luis Guillón;Buenos Aires;San Rafael;Mendoza;1;31;43;SERVICIOS DE TURISMO
2019;30;4;Merlo;San Luis;Desaguadero;Mendoza;1;52;60;SERVICIOS DE TURISMO
2019;30;4;Munro;Buenos Aires;San Rafael;Mendoza;2;87;102;SERVICIOS DE TURISMO
2019;30;4;Rosario;Santa Fe;Mendoza;Mendoza;1;45;60;SERVICIOS DE TURISMO
2019;30;4;Salta;Salta;Mendoza;Mendoza;1;60;60;SERVICIOS DE TURISMO
2019;30;4;San Isidro;Buenos Aires;San Rafael;Mendoza;1;54;60;SERVICIOS DE TURISMO
2019;30;4;San Jerónimo Norte;Santa Fe;Tupungato;Mendoza;2;111;118;SERVICIOS DE TURISMO
2019;30;4;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;2;21;120;SERVICIOS DE TURISMO
2019;30;4;San Ramón de la Nueva Orán;Salta;Tunuyán;Mendoza;1;16;62;SERVICIOS DE TURISMO
2019;30;4;San Salvador de Jujuy;Jujuy;Mendoza;Mendoza;1;38;60;SERVICIOS DE TURISMO
2019;1;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;San Rafael;Mendoza;1;36;60;SERVICIOS DE TURISMO
2019;1;5;La Plata;Buenos Aires;San Rafael;Mendoza;1;64;60;SERVICIOS DE TURISMO
2019;1;5;La Quiaca;Jujuy;Mendoza;Mendoza;1;27;60;SERVICIOS DE TURISMO
2019;1;5;Salta;Salta;Otros destinos;Mendoza;1;27;58;SERVICIOS DE TURISMO
2019;1;5;San Francisco;Córdoba;Mendoza;Mendoza;1;56;58;SERVICIOS DE TURISMO
2019;1;5;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;1;13;43;SERVICIOS DE TURISMO
2019;2;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Mendoza;Mendoza;1;13;31;SERVICIOS DE TURISMO
2019;2;5;Neuquén;Neuquén;Mendoza;Mendoza;1;58;58;SERVICIOS DE TURISMO
2019;2;5;Resistencia;Chaco;Mendoza;Mendoza;1;28;42;SERVICIOS DE TURISMO
2019;2;5;Rosario;Santa Fe;Mendoza;Mendoza;2;115;120;SERVICIOS DE TURISMO
2019;2;5;San Luis;San Luis;Mendoza;Mendoza;1;53;58;SERVICIOS DE TURISMO
2019;2;5;San Ramón de la Nueva Orán;Salta;Guaymallén;Mendoza;1;28;58;SERVICIOS DE TURISMO
2019;2;5;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;1;11;60;SERVICIOS DE TURISMO
2019;2;5;Trenque Lauquen;Buenos Aires;Mendoza;Mendoza;1;55;56;SERVICIOS DE TURISMO
2019;2;5;Villa Mercedes;San Luis;Mendoza;Mendoza;1;58;58;SERVICIOS DE TURISMO
2019;3;5;Banfield;Buenos Aires;Mendoza;Mendoza;1;58;58;SERVICIOS DE TURISMO
2019;3;5;Barda del Medio;Río Negro;Malargüe;Mendoza;1;5;15;SERVICIOS DE TURISMO
2019;3;5;Bragado;Buenos Aires;Mendoza;Mendoza;1;60;62;SERVICIOS DE TURISMO
2019;3;5;Catriel;Río Negro;Mendoza;Mendoza;1;6;9;SERVICIOS DE TURISMO
2019;3;5;Cañada de Gómez;Santa Fe;Mendoza;Mendoza;1;57;58;SERVICIOS DE TURISMO
2019;3;5;Cipolletti;Río Negro;Malargüe;Mendoza;1;4;9;SERVICIOS DE TURISMO
2019;3;5;Cipolletti;Río Negro;Mendoza;Mendoza;2;10;18;SERVICIOS DE TURISMO
2019;3;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Mendoza;Mendoza;15;737;762;SERVICIOS DE TURISMO
2019;3;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Otros destinos;Mendoza;1;19;19;SERVICIOS DE TURISMO
2019;3;5;Córdoba;Córdoba;Mendoza;Mendoza;3;135;139;SERVICIOS DE TURISMO
2019;3;5;Deán Funes;Córdoba;Mendoza;Mendoza;1;44;58;SERVICIOS DE TURISMO
2019;3;5;El Talar;Buenos Aires;Mendoza;Mendoza;1;60;62;SERVICIOS DE TURISMO
2019;3;5;General Roca;Río Negro;Mendoza;Mendoza;1;44;58;SERVICIOS DE TURISMO
2019;3;5;González Catán;Buenos Aires;Mendoza;Mendoza;1;58;58;SERVICIOS DE TURISMO
2019;3;5;Ingeniero Forres;Santiago del Estero;Mendoza;Mendoza;1;63;62;SERVICIOS DE TURISMO
2019;3;5;La Quiaca;Jujuy;Mendoza;Mendoza;1;46;60;SERVICIOS DE TURISMO
2019;3;5;Luis Guillón;Buenos Aires;San Rafael;Mendoza;1;48;62;SERVICIOS DE TURISMO
2019;3;5;Luján;Buenos Aires;Mendoza;Mendoza;1;18;19;SERVICIOS DE TURISMO
2019;3;5;Mar del Plata;Buenos Aires;Mendoza;Mendoza;1;43;43;SERVICIOS DE TURISMO
2019;3;5;Moreno;Buenos Aires;Mendoza;Mendoza;1;42;54;SERVICIOS DE TURISMO
2019;3;5;Neuquén;Neuquén;Mendoza;Mendoza;2;66;69;SERVICIOS DE TURISMO
2019;3;5;Oncativo;Córdoba;San Rafael;Mendoza;1;56;60;SERVICIOS DE TURISMO
2019;3;5;Otros destinos;Catamarca;Capitán Montoya;Mendoza;1;38;45;SERVICIOS DE TURISMO
2019;3;5;Otros destinos;La Rioja;Capitán Montoya;Mendoza;2;118;118;SERVICIOS DE TURISMO
2019;3;5;Otros destinos;Neuquén;Mendoza;Mendoza;1;17;58;SERVICIOS DE TURISMO
2019;3;5;Otros destinos;San Juan;Mendoza;Mendoza;2;23;42;SERVICIOS DE TURISMO
2019;3;5;Otros destinos;San Luis;Mendoza;Mendoza;1;53;60;SERVICIOS DE TURISMO
2019;3;5;Pergamino;Buenos Aires;Mendoza;Mendoza;1;60;60;SERVICIOS DE TURISMO
2019;3;5;Pergamino;Buenos Aires;San Rafael;Mendoza;1;44;60;SERVICIOS DE TURISMO
2019;3;5;Punta Alta;Buenos Aires;Mendoza;Mendoza;1;58;62;SERVICIOS DE TURISMO
2019;3;5;Ramos Mejía;Buenos Aires;Mendoza;Mendoza;1;60;62;SERVICIOS DE TURISMO
2019;3;5;Rincón de los Sauces;Neuquén;Malargüe;Mendoza;1;5;15;SERVICIOS DE TURISMO
2019;3;5;Rincón de los Sauces;Neuquén;Otros destinos;Mendoza;2;8;18;SERVICIOS DE TURISMO
2019;3;5;Rosario;Santa Fe;Mendoza;Mendoza;17;955;995;SERVICIOS DE TURISMO
2019;3;5;Río Cuarto;Córdoba;Mendoza;Mendoza;1;56;58;SERVICIOS DE TURISMO
2019;3;5;San Carlos de Bariloche;Río Negro;Mendoza;Mendoza;1;35;45;SERVICIOS DE TURISMO
2019;3;5;San Juan;San Juan;Mendoza;Mendoza;3;116;137;SERVICIOS DE TURISMO
2019;3;5;San Lorenzo;Santa Fe;Mendoza;Mendoza;1;52;58;SERVICIOS DE TURISMO
2019;3;5;San Luis;San Luis;Mendoza;Mendoza;1;36;58;SERVICIOS DE TURISMO
2019;3;5;San Miguel;Buenos Aires;Mendoza;Mendoza;2;118;120;SERVICIOS DE TURISMO
2019;3;5;San Miguel de Tucumán;Tucumán;Mendoza;Mendoza;2;105;105;SERVICIOS DE TURISMO
2019;3;5;San Ramón de la Nueva Orán;Salta;Chilecito;Mendoza;1;25;37;SERVICIOS DE TURISMO
2019;3;5;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;2;33;116;SERVICIOS DE TURISMO
2019;3;5;Santa Fe;Santa Fe;Mendoza;Mendoza;1;42;60;SERVICIOS DE TURISMO
2019;3;5;Santa Rosa;La Pampa;Mendoza;Mendoza;1;61;40;SERVICIOS DE TURISMO
2019;3;5;Santiago del Estero;Santiago del Estero;Las Cuevas;Mendoza;1;52;60;SERVICIOS DE TURISMO
2019;3;5;Santiago del Estero;Santiago del Estero;Mendoza;Mendoza;2;97;124;SERVICIOS DE TURISMO
2019;3;5;Tandil;Buenos Aires;Mendoza;Mendoza;1;60;60;SERVICIOS DE TURISMO
2019;3;5;Tilisarao;San Luis;Mendoza;Mendoza;1;20;19;SERVICIOS DE TURISMO
2019;3;5;Villa María;Córdoba;Otros destinos;Mendoza;1;61;62;SERVICIOS DE TURISMO
2019;3;5;Villa Mercedes;San Luis;Mendoza;Mendoza;3;103;104;SERVICIOS DE TURISMO
2019;3;5;Zapala;Neuquén;Mendoza;Mendoza;1;51;62;SERVICIOS DE TURISMO
2019;4;5;Arcadia;Tucumán;Tunuyán;Mendoza;1;13;62;SERVICIOS DE TURISMO
2019;4;5;Berisso;Buenos Aires;Mendoza;Mendoza;1;60;60;SERVICIOS DE TURISMO
2019;4;5;Burzaco;Buenos Aires;San Rafael;Mendoza;1;56;62;SERVICIOS DE TURISMO
2019;4;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Mendoza;Mendoza;3;170;178;SERVICIOS DE TURISMO
2019;4;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;San Rafael;Mendoza;2;82;116;SERVICIOS DE TURISMO
2019;4;5;Córdoba;Córdoba;San Rafael;Mendoza;1;59;60;SERVICIOS DE TURISMO
2019;4;5;Lomas de Zamora;Buenos Aires;San Rafael;Mendoza;1;59;60;SERVICIOS DE TURISMO
2019;4;5;Mendoza;Mendoza;San Rafael;Mendoza;1;50;55;SERVICIOS DE TURISMO
2019;4;5;Monte Grande;Buenos Aires;Mendoza;Mendoza;1;48;54;SERVICIOS DE TURISMO
2019;4;5;Otros destinos;Mendoza;San Rafael;Mendoza;5;257;284;SERVICIOS DE TURISMO
2019;4;5;Otros destinos;San Juan;Godoy Cruz;Mendoza;1;45;45;SERVICIOS DE TURISMO
2019;4;5;Otros destinos;San Juan;Mendoza;Mendoza;1;45;45;SERVICIOS DE TURISMO
2019;4;5;Resistencia;Chaco;Mendoza;Mendoza;1;47;56;SERVICIOS DE TURISMO
2019;4;5;Rosario;Santa Fe;Mendoza;Mendoza;1;36;47;SERVICIOS DE TURISMO
2019;4;5;San Juan;San Juan;Mendoza;Mendoza;6;253;287;SERVICIOS DE TURISMO
2019;4;5;San Luis;San Luis;Mendoza;Mendoza;1;41;58;SERVICIOS DE TURISMO
2019;4;5;San Ramón de la Nueva Orán;Salta;Nueva Ciudad;Mendoza;1;22;62;SERVICIOS DE TURISMO
2019;5;5;Adrogué;Buenos Aires;Uspallata;Mendoza;1;32;58;SERVICIOS DE TURISMO
2019;5;5;Caucete;San Juan;Guaymallén;Mendoza;1;23;23;SERVICIOS DE TURISMO
2019;5;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Mendoza;Mendoza;1;36;42;SERVICIOS DE TURISMO
2019;5;5;Córdoba;Córdoba;Mendoza;Mendoza;1;14;19;SERVICIOS DE TURISMO
2019;5;5;Córdoba;Córdoba;Punta de Vacas;Mendoza;1;51;58;SERVICIOS DE TURISMO
2019;5;5;Florencio Varela;Buenos Aires;Mendoza;Mendoza;1;57;58;SERVICIOS DE TURISMO
2019;5;5;Mar del Plata;Buenos Aires;Mendoza;Mendoza;1;28;58;SERVICIOS DE TURISMO
2019;5;5;Otros destinos;San Juan;Capitán Montoya;Mendoza;1;18;19;SERVICIOS DE TURISMO
2019;5;5;Otros destinos;San Juan;Mendoza;Mendoza;2;66;68;SERVICIOS DE TURISMO
2019;5;5;Otros destinos;San Luis;Nueva Ciudad;Mendoza;1;25;62;SERVICIOS DE TURISMO
2019;5;5;Rosario;Santa Fe;Punta de Vacas;Mendoza;1;59;58;SERVICIOS DE TURISMO
2019;5;5;San Juan;San Juan;Mendoza;Mendoza;1;26;23;SERVICIOS DE TURISMO
2019;5;5;San Juan;San Juan;Otros destinos;Mendoza;1;47;60;SERVICIOS DE TURISMO
2019;5;5;San Juan;San Juan;San Rafael;Mendoza;1;13;26;SERVICIOS DE TURISMO
2019;5;5;San Luis;San Luis;Maipú;Mendoza;1;56;60;SERVICIOS DE TURISMO
2019;5;5;Santa Fe;Santa Fe;San Rafael;Mendoza;1;28;58;SERVICIOS DE TURISMO
2019;5;5;Villa Carlos Paz;Córdoba;Mendoza;Mendoza;1;30;43;SERVICIOS DE TURISMO
2019;5;5;Villa Celina;Buenos Aires;Mendoza;Mendoza;1;32;60;SERVICIOS DE TURISMO
2019;5;5;Villa Mercedes;San Luis;Mendoza;Mendoza;4;97;106;SERVICIOS DE TURISMO
2019;6;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Mendoza;Mendoza;2;87;120;SERVICIOS DE TURISMO
2019;6;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;San Rafael;Mendoza;1;46;60;SERVICIOS DE TURISMO
2019;6;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Uspallata;Mendoza;1;59;58;SERVICIOS DE TURISMO
2019;6;5;La Plata;Buenos Aires;San Rafael;Mendoza;1;28;40;SERVICIOS DE TURISMO
2019;6;5;La Quiaca;Jujuy;Mendoza;Mendoza;1;36;60;SERVICIOS DE TURISMO
2019;6;5;San José de Jáchal;San Juan;Otros destinos;Mendoza;1;21;19;SERVICIOS DE TURISMO
2019;6;5;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;5;135;294;SERVICIOS DE TURISMO
2019;6;5;Santa Rosa;La Pampa;Los Penitentes;Mendoza;1;37;56;SERVICIOS DE TURISMO
2019;6;5;Viedma;Río Negro;Mendoza;Mendoza;1;30;41;SERVICIOS DE TURISMO
2019;7;5;Córdoba;Córdoba;Mendoza;Mendoza;4;204;206;SERVICIOS DE TURISMO
2019;7;5;El Colorado;Santiago del Estero;San Rafael;Mendoza;1;18;19;SERVICIOS DE TURISMO
2019;7;5;Luis Guillón;Buenos Aires;San Rafael;Mendoza;1;49;60;SERVICIOS DE TURISMO
2019;7;5;San Juan;San Juan;Mendoza;Mendoza;1;6;19;SERVICIOS DE TURISMO
2019;7;5;San Nicolás;Buenos Aires;Mendoza;Mendoza;1;54;60;SERVICIOS DE TURISMO
2019;7;5;Tapiales;Buenos Aires;Mendoza;Mendoza;1;20;43;SERVICIOS DE TURISMO
2019;8;5;Altos de Chipión;Córdoba;Mendoza;Mendoza;1;49;60;SERVICIOS DE TURISMO
2019;8;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;San Rafael;Mendoza;2;58;118;SERVICIOS DE TURISMO
2019;8;5;Llavallol;Buenos Aires;San Rafael;Mendoza;1;37;62;SERVICIOS DE TURISMO
2019;8;5;Lules;Tucumán;Mendoza;Mendoza;1;54;62;SERVICIOS DE TURISMO
2019;8;5;Rincón de los Sauces;Neuquén;Mendoza;Mendoza;1;8;19;SERVICIOS DE TURISMO
2019;8;5;Salta;Salta;Mendoza;Mendoza;1;17;58;SERVICIOS DE TURISMO
2019;8;5;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;1;21;58;SERVICIOS DE TURISMO
2019;8;5;San Ramón de la Nueva Orán;Salta;Nueva Ciudad;Mendoza;3;66;180;SERVICIOS DE TURISMO
2019;8;5;San Ramón de la Nueva Orán;Salta;San Carlos;Mendoza;1;22;58;SERVICIOS DE TURISMO
2019;9;5;Avellaneda;Buenos Aires;Mendoza;Mendoza;1;58;60;SERVICIOS DE TURISMO
2019;9;5;Bahía Blanca;Buenos Aires;Mendoza;Mendoza;1;52;60;SERVICIOS DE TURISMO
2019;9;5;Guaymallén;Mendoza;Malargüe;Mendoza;1;22;37;SERVICIOS DE TURISMO
2019;9;5;La Quiaca;Jujuy;Mendoza;Mendoza;1;40;60;SERVICIOS DE TURISMO
2019;9;5;Otros destinos;Neuquén;Mendoza;Mendoza;1;12;60;SERVICIOS DE TURISMO
2019;9;5;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;4;106;236;SERVICIOS DE TURISMO
2019;10;5;Catriel;Río Negro;Otros destinos;Mendoza;2;29;34;SERVICIOS DE TURISMO
2019;10;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Mendoza;Mendoza;1;51;58;SERVICIOS DE TURISMO
2019;10;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;San Rafael;Mendoza;1;63;62;SERVICIOS DE TURISMO
2019;10;5;La Quiaca;Jujuy;Mendoza;Mendoza;2;85;116;SERVICIOS DE TURISMO
2019;10;5;Malargüe;Mendoza;Guaymallén;Mendoza;1;22;37;SERVICIOS DE TURISMO
2019;10;5;Neuquén;Neuquén;Malargüe;Mendoza;1;5;9;SERVICIOS DE TURISMO
2019;10;5;Neuquén;Neuquén;Mendoza;Mendoza;2;12;18;SERVICIOS DE TURISMO
2019;10;5;Rincón de los Sauces;Neuquén;Malargüe;Mendoza;2;8;24;SERVICIOS DE TURISMO
2019;10;5;Santiago del Estero;Santiago del Estero;Mendoza;Mendoza;1;42;60;SERVICIOS DE TURISMO
2019;10;5;Villa General San Martín - Campo Afuera;San Juan;Mendoza;Mendoza;1;15;19;SERVICIOS DE TURISMO
2019;11;5;Berisso;Buenos Aires;San Rafael;Mendoza;1;59;60;SERVICIOS DE TURISMO
2019;11;5;Catriel;Río Negro;Otros destinos;Mendoza;1;18;19;SERVICIOS DE TURISMO
2019;11;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Mendoza;Mendoza;1;49;58;SERVICIOS DE TURISMO
2019;11;5;Ciudadela;Buenos Aires;San Rafael;Mendoza;1;35;60;SERVICIOS DE TURISMO
2019;11;5;Córdoba;Córdoba;Mendoza;Mendoza;1;22;43;SERVICIOS DE TURISMO
2019;11;5;Ezeiza;Buenos Aires;Mendoza;Mendoza;2;61;84;SERVICIOS DE TURISMO
2019;11;5;Ingeniero Luis A. Huergo;Río Negro;Mendoza;Mendoza;1;20;60;SERVICIOS DE TURISMO
2019;11;5;La Falda;Córdoba;Mendoza;Mendoza;1;60;60;SERVICIOS DE TURISMO
2019;11;5;La Quiaca;Jujuy;Mendoza;Mendoza;1;24;60;SERVICIOS DE TURISMO
2019;11;5;Mar del Plata;Buenos Aires;San Rafael;Mendoza;1;40;60;SERVICIOS DE TURISMO
2019;11;5;Morón;Buenos Aires;Mendoza;Mendoza;2;99;120;SERVICIOS DE TURISMO
2019;11;5;Neuquén;Neuquén;Mendoza;Mendoza;1;29;43;SERVICIOS DE TURISMO
2019;11;5;Olavarría;Buenos Aires;Rivadavia;Mendoza;1;15;43;SERVICIOS DE TURISMO
2019;11;5;Otros destinos;San Juan;Capitán Montoya;Mendoza;1;13;19;SERVICIOS DE TURISMO
2019;11;5;Plottier;Neuquén;Malargüe;Mendoza;1;10;19;SERVICIOS DE TURISMO
2019;11;5;Plottier;Neuquén;Mendoza;Mendoza;2;4;18;SERVICIOS DE TURISMO
2019;11;5;San Juan;San Juan;Mendoza;Mendoza;4;198;193;SERVICIOS DE TURISMO
2019;11;5;San Miguel de Tucumán;Tucumán;Mendoza;Mendoza;1;18;23;SERVICIOS DE TURISMO
2019;11;5;Tigre;Buenos Aires;Las Cuevas;Mendoza;1;48;60;SERVICIOS DE TURISMO
2019;12;5;Catriel;Río Negro;Otros destinos;Mendoza;1;18;19;SERVICIOS DE TURISMO
2019;12;5;Juan Bautista Alberdi;Tucumán;Mendoza;Mendoza;1;66;62;SERVICIOS DE TURISMO
2019;12;5;Lanús;Buenos Aires;Mendoza;Mendoza;1;44;54;SERVICIOS DE TURISMO
2019;12;5;Lincoln;Buenos Aires;Mendoza;Mendoza;1;16;19;SERVICIOS DE TURISMO
2019;12;5;Llavallol;Buenos Aires;San Rafael;Mendoza;1;53;62;SERVICIOS DE TURISMO
2019;12;5;Neuquén;Neuquén;Mendoza;Mendoza;2;81;118;SERVICIOS DE TURISMO
2019;12;5;Otros destinos;San Juan;Capitán Montoya;Mendoza;1;20;19;SERVICIOS DE TURISMO
2019;12;5;Otros destinos;San Juan;Godoy Cruz;Mendoza;1;19;19;SERVICIOS DE TURISMO
2019;12;5;Otros destinos;San Juan;Las Heras;Mendoza;1;11;19;SERVICIOS DE TURISMO
2019;12;5;Otros destinos;San Juan;Mendoza;Mendoza;1;59;60;SERVICIOS DE TURISMO
2019;12;5;Paraná;Entre Ríos;San Rafael;Mendoza;1;34;62;SERVICIOS DE TURISMO
2019;12;5;Rawson;San Juan;Godoy Cruz;Mendoza;1;22;23;SERVICIOS DE TURISMO
2019;12;5;Río Cuarto;Córdoba;Mendoza;Mendoza;1;58;60;SERVICIOS DE TURISMO
2019;12;5;San Juan;San Juan;Mendoza;Mendoza;5;174;203;SERVICIOS DE TURISMO
2019;12;5;San Juan;San Juan;Otros destinos;Mendoza;1;52;60;SERVICIOS DE TURISMO
2019;12;5;San Juan;San Juan;San Rafael;Mendoza;1;52;58;SERVICIOS DE TURISMO
2019;12;5;San Luis;San Luis;Malargüe;Mendoza;1;12;19;SERVICIOS DE TURISMO
2019;12;5;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;2;57;116;SERVICIOS DE TURISMO
2019;12;5;Villa Celina;Buenos Aires;Mendoza;Mendoza;1;40;54;SERVICIOS DE TURISMO
2019;12;5;Villa Mercedes;San Luis;San Rafael;Mendoza;1;7;19;SERVICIOS DE TURISMO
2019;13;5;Aguas Blancas;Salta;Mendoza;Mendoza;1;18;62;SERVICIOS DE TURISMO
2019;13;5;Catriel;Río Negro;Otros destinos;Mendoza;1;18;19;SERVICIOS DE TURISMO
2019;13;5;Colón;Entre Ríos;San Rafael;Mendoza;1;15;19;SERVICIOS DE TURISMO
2019;13;5;La Quiaca;Jujuy;Mendoza;Mendoza;1;49;60;SERVICIOS DE TURISMO
2019;13;5;Neuquén;Neuquén;Mendoza;Mendoza;3;151;184;SERVICIOS DE TURISMO
2019;13;5;Perico;Jujuy;Mendoza;Mendoza;1;16;54;SERVICIOS DE TURISMO
2019;13;5;Plottier;Neuquén;San Carlos;Mendoza;1;19;19;SERVICIOS DE TURISMO
2019;13;5;Resistencia;Chaco;Mendoza;Mendoza;1;54;57;SERVICIOS DE TURISMO
2019;13;5;Río Cuarto;Córdoba;Mendoza;Mendoza;1;40;56;SERVICIOS DE TURISMO
2019;13;5;San Juan;San Juan;Mendoza;Mendoza;1;19;19;SERVICIOS DE TURISMO
2019;13;5;San Luis;San Luis;Mendoza;Mendoza;2;83;116;SERVICIOS DE TURISMO
2019;13;5;San Miguel de Tucumán;Tucumán;San Martín;Mendoza;1;41;60;SERVICIOS DE TURISMO
2019;13;5;San Ramón de la Nueva Orán;Salta;Guaymallén;Mendoza;1;33;58;SERVICIOS DE TURISMO
2019;13;5;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;1;12;56;SERVICIOS DE TURISMO
2019;13;5;Santiago del Estero;Santiago del Estero;Mendoza;Mendoza;2;104;122;SERVICIOS DE TURISMO
2019;13;5;Tupungato;Mendoza;Mendoza;Mendoza;1;26;62;SERVICIOS DE TURISMO
2019;14;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;Mendoza;Mendoza;1;33;43;SERVICIOS DE TURISMO
2019;14;5;Ciudad Autónoma de Buenos Aires;Ciudad Autónoma de Buenos Aires;San Rafael;Mendoza;1;58;58;SERVICIOS DE TURISMO
2019;14;5;Córdoba;Córdoba;Mendoza;Mendoza;1;19;19;SERVICIOS DE TURISMO
2019;14;5;Florencio Varela;Buenos Aires;San Rafael;Mendoza;1;62;62;SERVICIOS DE TURISMO
2019;14;5;La Plata;Buenos Aires;Mendoza;Mendoza;1;56;60;SERVICIOS DE TURISMO
2019;14;5;María Juana;Santa Fe;Mendoza;Mendoza;1;57;60;SERVICIOS DE TURISMO
2019;14;5;Otros destinos;San Juan;Capitán Montoya;Mendoza;2;130;124;SERVICIOS DE TURISMO
2019;14;5;San Juan;San Juan;Mendoza;Mendoza;1;24;23;SERVICIOS DE TURISMO
2019;14;5;San Ramón de la Nueva Orán;Salta;Mendoza;Mendoza;2;70;99;SERVICIOS DE TURISMO
2019;15;5;La Cocha;Tucumán;Mendoza;Mendoza;1;13;19;SERVICIOS DE TURISMO
2019;15;5;La Quiaca;Jujuy;Mendoza;Mendoza;1;14;56;SERVICIOS DE TURISMO
